feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g__OTU_906	Disease	IBS	-1.82462063270532	1.02721843989768	76	26	0.0799721569452611	0.463793665123548
g__OTU_378	Archaea_final	yes	0.742858440054836	0.419984057668843	76	19	0.0812259731799768	0.464331153769001
g__OTU_592	Sample_classification	biofilm positive	-1.20688729188743	0.682016650749056	76	38	0.0810899443110784	0.464331153769001
g__OTU_371	Disease	IBS	-0.851832443972044	0.482559121040032	76	15	0.0818234566188906	0.464583781624533
g__OTU_46	Sample_classification	biofilm positive	-0.465183700087918	0.263760977125438	76	13	0.0820919990288547	0.464583781624533
g__OTU_591	Disease	IBS	-0.772569024815278	0.438251495407848	76	17	0.0822300495024139	0.464583781624533
g__OTU_535	Archaea_final	yes	0.981826206515397	0.55767144729103	76	42	0.0826155466464707	0.464952611359207
g__OTU_498	Disease	IBS	1.69718003412049	0.96660722579287	76	22	0.0834333582249138	0.467742224488706
g__OTU_912	Sample_classification	biofilm positive	1.11422295437689	0.636023609624498	76	24	0.0841162111757119	0.469756687027437
g__OTU_329	Archaea_final	yes	1.02202916990793	0.584581243060798	76	49	0.0847329302605058	0.471387795932009
g__OTU_434	Disease	IBS-C	-1.93996572568692	1.11814322523183	76	46	0.0870819142166199	0.480771632861339
g__OTU_815	Disease	IBS	-1.67972739260052	0.967177036511687	76	22	0.0867714565074523	0.480771632861339
g__OTU_198	Sample_classification	biofilm positive	1.51959839938153	0.884167859258148	76	36	0.0900311249558925	0.482451712695511
g__OTU_342	Sample_classification	biofilm positive	0.615333752687799	0.359550528431894	76	11	0.0913734304347558	0.482451712695511
g__OTU_350	Disease	IBS-C	1.05840364757241	0.613506854691378	76	11	0.0888473901146129	0.482451712695511
g__OTU_353	Sample_classification	biofilm positive	-0.484605071025747	0.280010546762098	76	17	0.0878553477124822	0.482451712695511
g__OTU_363	Disease	IBS	-1.21334156161453	0.707944704453716	76	36	0.0909113281762544	0.482451712695511
g__OTU_443	Sample_classification	biofilm positive	0.478489480896758	0.27777986991346	76	15	0.0893236017981747	0.482451712695511
g__OTU_466	Disease	IBS	-0.764999378907362	0.443001547738989	76	21	0.0885423645142234	0.482451712695511
g__OTU_557	Disease	IBS	-0.48748849677615	0.28396325837225	76	16	0.090388278964119	0.482451712695511
g__OTU_560	Disease	IBS-C	-1.5782265541383	0.921146614283003	76	24	0.0910157329641576	0.482451712695511
g__OTU_592	Archaea_final	yes	1.16370154792991	0.678852102939086	76	38	0.0908510356597269	0.482451712695511
g__OTU_826	Disease	IBS	-0.872488796900748	0.509298843212926	76	28	0.0910547080383314	0.482451712695511
g__OTU_95	Disease	IBS-C	-0.90460712366158	0.526253318200995	76	11	0.0899795966988485	0.482451712695511
g__OTU_3	Disease	IBS-C	-1.74165253629383	1.019393014796	76	60	0.0919086464934658	0.483519401117798
g__OTU_478	Archaea_final	yes	1.05286222876775	0.619349963954667	76	23	0.09351804562846	0.490120319468481
g__OTU_540	Disease	IBS	-0.634437731296261	0.373582131582553	76	24	0.0938384633693098	0.490120319468481
g__OTU_11	Sample_classification	biofilm positive	-1.7174269916591	1.01423353290291	76	59	0.0947771117304184	0.49148702225917
g__OTU_59	Disease	IBS	-0.608555781831317	0.35928118047489	76	16	0.0946835127140801	0.49148702225917
g__OTU_132	Disease	IBS	1.39677056211616	0.828270062428708	76	75	0.0961141711158538	0.496646891317508
g__OTU_395	Disease	IBS	-1.1407779361869	0.678557368967306	76	24	0.0971220043098822	0.500075000914713
g__OTU_466	Sample_classification	biofilm positive	0.606620895139321	0.361328686584672	76	21	0.0975752441675216	0.500633408237602
g__OTU_227	Archaea_final	yes	1.26551278368047	0.758828617666099	76	38	0.0997766713585431	0.506564673193243
g__OTU_24	Disease	IBS-C	-0.585056583154936	0.351311302102518	76	13	0.100249670695545	0.506564673193243
g__OTU_308	Archaea_final	yes	-0.56761897084984	0.341427970548296	76	24	0.100824511400032	0.506564673193243
g__OTU_627	Disease	IBS-C	1.23137372104483	0.740527685583399	76	31	0.100754654708925	0.506564673193243
g__OTU_736	Sample_classification	biofilm positive	-0.429816534133018	0.257642012946207	76	12	0.0996667673660696	0.506564673193243
g__OTU_964	Sample_classification	biofilm positive	-0.369138239699896	0.221622034825937	76	10	0.100195688996047	0.506564673193243
g__OTU_373	Disease	IBS	-1.02610872673133	0.618775650014456	76	29	0.10167116155153	0.509056988182143
g__OTU_384	Disease	IBS	-0.964952941032205	0.582852790724437	76	60	0.102222993345027	0.510061121432918
g__OTU_101	Disease	IBS	0.760895051484081	0.463306472653245	76	14	0.104946989970866	0.520078598763474
g__OTU_786	Disease	IBS	-0.468397267986875	0.285097982334836	76	20	0.104818350374963	0.520078598763474
g__OTU_415	Sample_classification	biofilm positive	-0.805124404041709	0.49195091789307	76	31	0.106140556276804	0.524204379979319
g__OTU_333	Archaea_final	yes	0.759173634256241	0.464379297503436	76	27	0.106514502183658	0.524267990409055
g__OTU_49	Disease	IBS	-0.684114826436383	0.420091910584711	76	13	0.107850983047068	0.527814368499301
g__OTU_576	Disease	IBS	1.15940968191999	0.712183090008146	76	60	0.107962029920312	0.527814368499301
g__OTU_397	Disease	IBS	-1.29423907900171	0.796772051837351	76	25	0.108732082551214	0.529795247866988
g__OTU_892	Disease	IBS	-1.11469695004601	0.687888368793771	76	8	0.109566406444637	0.53207499049369
g__OTU_109	Disease	IBS	-2.06342002403469	1.2817588672246	76	48	0.111871469437076	0.533065374421508
g__OTU_363	Disease	IBS-C	-1.28026196536042	0.794315180225414	76	36	0.111446476176346	0.533065374421508
g__OTU_431	Sample_classification	biofilm positive	-0.589276363465933	0.365098197412463	76	29	0.110958727455941	0.533065374421508
g__OTU_536	Disease	IBS-C	1.53935444600427	0.955704461858644	76	47	0.111682065110243	0.533065374421508
g__OTU_623	Disease	IBS-C	-0.625604187533301	0.388726061237429	76	22	0.111973098621598	0.533065374421508
g__OTU_740	Disease	IBS-C	-0.493573266811701	0.305380243005349	76	16	0.110473631520096	0.533065374421508
g__OTU_1070	Archaea_final	yes	0.63909559613026	0.397724386791829	76	11	0.112519137905295	0.533914340648653
g__OTU_443	Disease	IBS-C	-0.610150470675541	0.382117648310571	76	15	0.114760675609574	0.542776876172969
g__OTU_478	Disease	IBS-C	-1.36399393584987	0.855957600662023	76	23	0.115483847208543	0.544423851125989
g__OTU_394	Disease	IBS-C	-0.715989991409805	0.451043984102081	76	17	0.116864504088726	0.547421653917482
g__OTU_419	Archaea_final	yes	0.574226080535884	0.361747922624796	76	19	0.116873769087066	0.547421653917482
g__OTU_892	Sample_classification	biofilm positive	-0.88819702632526	0.561067567555251	76	8	0.117855089206556	0.550243053144433
g__OTU_360	Archaea_final	yes	0.598502732859337	0.379066411122895	76	23	0.118807419332746	0.552911451510088
g__OTU_1078	Sample_classification	biofilm positive	0.377963943412481	0.240033838328367	76	9	0.119788183819607	0.553924977407865
g__OTU_234	Archaea_final	yes	-1.46850014801017	0.931904652649763	76	45	0.119516373464101	0.553924977407865
g__OTU_21	Disease	IBS	1.87886223200501	1.19572348090543	76	67	0.12055483610014	0.555700387356836
g__OTU_1065	Disease	IBS	-0.630579143514942	0.402665218303847	76	10	0.121791934596591	0.558396591337176
g__OTU_171	Sample_classification	biofilm positive	-0.955065563151834	0.61056684975476	76	10	0.122210647026291	0.558396591337176
g__OTU_394	Archaea_final	yes	0.510393110620863	0.326364384263347	76	17	0.122293468350704	0.558396591337176
g__OTU_580	Disease	IBS	-1.27454960197932	0.816844814247588	76	42	0.123127916898817	0.560444311401512
g__OTU_198	Archaea_final	yes	1.35419502945265	0.88006533264155	76	36	0.128311943212133	0.57680786855733
g__OTU_30	Disease	IBS-C	-0.66847966908408	0.434164375682299	76	11	0.128080519920094	0.57680786855733
g__OTU_519	Disease	IBS	-0.68914082083495	0.446882365433863	76	18	0.127492915604519	0.57680786855733
g__OTU_914	Disease	IBS-C	-0.544285898337843	0.353109509096125	76	8	0.127662913774974	0.57680786855733
g__OTU_431	Disease	IBS	-0.688030162764466	0.447623099231937	76	29	0.128719822511182	0.576855500883446
g__OTU_1039	Sample_classification	biofilm positive	-0.629149829279474	0.410775801236977	76	14	0.130061626856151	0.577802616538876
g__OTU_354	Disease	IBS-C	-0.565109258909874	0.3698019932116	76	10	0.130920840799787	0.577802616538876
g__OTU_377	Disease	IBS-C	-0.602610883446612	0.39398395275626	76	8	0.1305761192551	0.577802616538876
g__OTU_444	Disease	IBS-C	0.956771042613032	0.625455383121279	76	75	0.130529709270174	0.577802616538876
g__OTU_480	Sample_classification	biofilm positive	0.800251981434053	0.523574532261126	76	8	0.130846614665687	0.577802616538876
g__OTU_521	Disease	IBS-C	1.58241901210614	1.03762174498232	76	67	0.131690428255792	0.579437884325487
g__OTU_473	Archaea_final	yes	0.761003500110945	0.501625036708795	76	20	0.133687540305925	0.584207183603316
g__OTU_786	Disease	IBS-C	-0.485676900389298	0.319880428224889	76	20	0.133377374326143	0.584207183603316
g__OTU_819	Archaea_final	yes	0.891163795486842	0.587873060491266	76	31	0.133981399545389	0.584207183603316
g__OTU_455	Archaea_final	yes	1.20808216421287	0.799781078862934	76	19	0.135349771238442	0.587040424429365
g__OTU_464	Disease	IBS	-0.93930183800295	0.621987183056614	76	13	0.135439767344241	0.587040424429365
g__OTU_790	Disease	IBS-C	0.596343752599732	0.395781905950517	76	13	0.136311752876429	0.589061503501711
g__OTU_274	Sample_classification	biofilm positive	-1.25954036639395	0.837847501143938	76	57	0.137195638665049	0.59110804716496
g__OTU_29	Archaea_final	yes	0.926060603541184	0.61665948010717	76	72	0.137599531640328	0.59110804716496
g__OTU_1079	Disease	IBS-C	0.722777300001991	0.482989734891557	76	23	0.138964773783339	0.595211951425984
g__OTU_1155	Disease	IBS	1.18878914127609	0.79957686784285	76	13	0.141502354026531	0.598448113681513
g__OTU_173	Sample_classification	biofilm positive	1.08990196136074	0.741286552291041	76	36	0.145902639285989	0.598448113681513
g__OTU_299	Disease	IBS-C	0.522430430013795	0.353659601954103	76	12	0.144040813088885	0.598448113681513
g__OTU_360	Disease	IBS	-0.691332570495262	0.466915095051467	76	23	0.143127032457261	0.598448113681513
g__OTU_366	Sample_classification	biofilm positive	-0.205994318037739	0.13930610746681	76	8	0.143639001473176	0.598448113681513
g__OTU_367	Disease	IBS-C	-1.02483344597935	0.69587739010403	76	26	0.145245618274347	0.598448113681513
g__OTU_383	Disease	IBS	-1.82762349621316	1.23388873144153	76	62	0.142980458859905	0.598448113681513
g__OTU_415	Disease	IBS-C	-0.996378615529694	0.676734163235412	76	31	0.145349917064815	0.598448113681513
g__OTU_5	Disease	IBS-C	-1.32653579601009	0.89078116202634	76	73	0.140868069154171	0.598448113681513
g__OTU_584	Archaea_final	yes	0.913000410807119	0.612270933304884	76	37	0.140346483907032	0.598448113681513
g__OTU_589	Sample_classification	biofilm positive	-0.841553956083409	0.572012354260922	76	44	0.145651063925432	0.598448113681513
g__OTU_598	Archaea_final	yes	0.739774935328546	0.499940000197808	76	8	0.143369638887149	0.598448113681513
g__OTU_717	Disease	IBS	-0.322427273675366	0.217602757673619	76	8	0.142838470473024	0.598448113681513
g__OTU_736	Archaea_final	yes	0.379248875428493	0.256446557575829	76	12	0.143600538678858	0.598448113681513
g__OTU_79	Disease	IBS-C	1.55951425362432	1.05880107223393	76	23	0.145195964554464	0.598448113681513
g__OTU_159	Disease	IBS	-0.43139281426422	0.297914331684205	76	15	0.152006676032821	0.60107510681255
g__OTU_242	Disease	IBS	-0.795946349114206	0.550680454261473	76	8	0.152748753306914	0.60107510681255
g__OTU_274	Disease	IBS	-1.50299226384093	1.02723020218609	76	57	0.147839301741427	0.60107510681255
g__OTU_317	Disease	IBS	1.5402673509547	1.0656536114959	76	56	0.152752558136247	0.60107510681255
g__OTU_328	Archaea_final	yes	0.605569506210491	0.415564399567049	76	24	0.149463965636972	0.60107510681255
g__OTU_385	Disease	IBS	-0.82861013359893	0.568536789967933	76	24	0.149403020084796	0.60107510681255
g__OTU_490	Disease	IBS	-1.17518984974853	0.802874791814894	76	29	0.147681908810262	0.60107510681255
g__OTU_491	Disease	IBS-C	1.72232507733157	1.18653972897315	76	64	0.151030475970581	0.60107510681255
g__OTU_492	Disease	IBS-C	-1.57163301648398	1.07737653614225	76	21	0.149041308408101	0.60107510681255
g__OTU_579	Sample_classification	biofilm positive	-1.04764688523796	0.722859366636215	76	56	0.151653908843523	0.60107510681255
g__OTU_635	Disease	IBS	-1.23414537508396	0.847660995884627	76	16	0.149816461161428	0.60107510681255
g__OTU_749	Disease	IBS-C	0.760227749882287	0.524937238491097	76	16	0.151955706120063	0.60107510681255
g__OTU_855	Sample_classification	biofilm positive	0.927357928169176	0.640377237505765	76	23	0.151978792025801	0.60107510681255
g__OTU_873	Disease	IBS	0.654347158444621	0.446719643268094	76	28	0.147394438875381	0.60107510681255
g__OTU_885	Sample_classification	biofilm positive	-1.14053021812112	0.785764367009531	76	18	0.151047516000564	0.60107510681255
g__OTU_14	Sample_classification	biofilm positive	-0.671087703609356	0.493592065560869	76	76	0.178258905848281	0.60258801200198
g__OTU_158	Disease	IBS-C	0.89608882527675	0.63750983376829	76	25	0.164201569904954	0.60258801200198
g__OTU_164	Archaea_final	yes	0.314975224427586	0.225591401316589	76	10	0.16699847158597	0.60258801200198
g__OTU_166	Sample_classification	biofilm positive	0.601799823232339	0.434469495599355	76	40	0.17034726032374	0.60258801200198
g__OTU_17	Archaea_final	yes	-0.93120717329942	0.652271723727792	76	76	0.157780126563978	0.60258801200198
g__OTU_198	Disease	IBS	-1.55141216354627	1.08402057366304	76	36	0.156770016972815	0.60258801200198
g__OTU_238	Disease	IBS-C	-1.48077864507582	1.08625430123101	76	68	0.177127864496704	0.60258801200198
g__OTU_242	Archaea_final	yes	-0.600983116512814	0.447071567582138	76	8	0.18314187253754	0.60258801200198
g__OTU_280	Disease	IBS	-0.643400184723672	0.465267593069296	76	17	0.171041473356441	0.60258801200198
g__OTU_280	Disease	IBS-C	-0.699949206031305	0.522031042420269	76	17	0.184253322705785	0.60258801200198
g__OTU_296	Disease	IBS-C	0.802152433549286	0.564381656312708	76	10	0.159608747769244	0.60258801200198
g__OTU_30	Disease	IBS	-0.533979170962977	0.38695517633128	76	11	0.171931842311296	0.60258801200198
g__OTU_308	Disease	IBS-C	-0.637507556063226	0.471862248289103	76	24	0.180970517423557	0.60258801200198
g__OTU_328	Disease	IBS-C	0.798342806385555	0.574320702471214	76	24	0.168852122847286	0.60258801200198
g__OTU_333	Sample_classification	biofilm positive	-0.644642092790533	0.466544055456674	76	27	0.17138427317635	0.60258801200198
g__OTU_334	Archaea_final	yes	0.950750607274447	0.694454771846215	76	45	0.175295956106136	0.60258801200198
g__OTU_353	Archaea_final	yes	0.377339200653052	0.278711301704736	76	17	0.180071461793551	0.60258801200198
g__OTU_354	Archaea_final	yes	0.369636992974402	0.267579668652775	76	10	0.171485184836056	0.60258801200198
g__OTU_358	Archaea_final	yes	0.547809634136419	0.400183337749933	76	20	0.175346952101003	0.60258801200198
g__OTU_373	Disease	IBS-C	-0.971440267759678	0.694267347249384	76	29	0.166097507910597	0.60258801200198
g__OTU_377	Archaea_final	yes	0.386504199484602	0.285077142547223	76	8	0.179463396384628	0.60258801200198
g__OTU_383	Archaea_final	yes	-1.38569030979696	1.00173624307642	76	62	0.170910776094279	0.60258801200198
g__OTU_388	Disease	IBS-C	-1.184595092183	0.873780264332063	76	20	0.179487253820534	0.60258801200198
g__OTU_389	Disease	IBS-C	-0.874916085292686	0.628614936839129	76	19	0.168323193113717	0.60258801200198
g__OTU_397	Sample_classification	biofilm positive	-0.933534458807716	0.649877185457126	76	25	0.155258175479591	0.60258801200198
g__OTU_401	Sample_classification	biofilm positive	-1.37874255033318	1.02484049227331	76	44	0.182801734010293	0.60258801200198
g__OTU_401	Disease	IBS	-1.70460995051627	1.25649011860638	76	44	0.179192360187546	0.60258801200198
g__OTU_428	Disease	IBS	-1.08674729565108	0.788390279391715	76	38	0.172396164888297	0.60258801200198
g__OTU_434	Disease	IBS	-1.33951898329417	0.996561056404631	76	46	0.183181964274525	0.60258801200198
g__OTU_443	Archaea_final	yes	-0.371057984253255	0.276490975165768	76	15	0.183863696363513	0.60258801200198
g__OTU_450	Disease	IBS	-1.43873288471337	1.00983290269582	76	33	0.158617996725472	0.60258801200198
g__OTU_451	Archaea_final	yes	1.43409749701494	1.01998335748135	76	48	0.164085265736434	0.60258801200198
g__OTU_456	Archaea_final	yes	-0.688714410252713	0.486668070203194	76	20	0.16139211614979	0.60258801200198
g__OTU_458	Disease	IBS-C	-0.845394718224132	0.616063626128865	76	16	0.17430484764607	0.60258801200198
g__OTU_469	Disease	IBS	0.875500808399203	0.621677449274623	76	14	0.163409767034435	0.60258801200198
g__OTU_497	Sample_classification	biofilm positive	-0.896007963711922	0.647794245739223	76	61	0.170947730181643	0.60258801200198
g__OTU_507	Disease	IBS	-0.464689181455083	0.328564617619172	76	14	0.161643981925402	0.60258801200198
g__OTU_525	Disease	IBS	0.978323166382358	0.719621960580476	76	71	0.178291648200848	0.60258801200198
g__OTU_525	Disease	IBS-C	1.10633162106182	0.807417081753194	76	71	0.174938269686865	0.60258801200198
g__OTU_547	Archaea_final	yes	0.61158837016863	0.425464298159334	76	27	0.154979777256593	0.60258801200198
g__OTU_548	Disease	IBS-C	0.687112685078974	0.49745344803296	76	11	0.171530737194798	0.60258801200198
g__OTU_550	Disease	IBS-C	-1.24263020496472	0.885183605340632	76	55	0.164734186423452	0.60258801200198
g__OTU_558	Disease	IBS	0.389484294812348	0.280417856579826	76	14	0.169191665925751	0.60258801200198
g__OTU_560	Disease	IBS	-1.10076923759401	0.820985024385484	76	24	0.184262449951019	0.60258801200198
g__OTU_571	Disease	IBS	-1.62756872045188	1.18324741542648	76	46	0.173297656469681	0.60258801200198
g__OTU_575	Archaea_final	yes	0.631981352808497	0.461347955972062	76	21	0.175047808520792	0.60258801200198
g__OTU_577	Sample_classification	biofilm positive	0.687217678169616	0.505640926589747	76	37	0.178415824934694	0.60258801200198
g__OTU_584	Sample_classification	biofilm positive	-0.86615921372729	0.615125105270633	76	37	0.163464430761429	0.60258801200198
g__OTU_584	Disease	IBS	1.01739522765927	0.754164791795854	76	37	0.181612267929992	0.60258801200198
g__OTU_585	Archaea_final	yes	0.579479801291461	0.402445933686146	76	36	0.154292051209223	0.60258801200198
g__OTU_589	Disease	IBS	-0.986948880761065	0.701307058287025	76	44	0.163701514534989	0.60258801200198
g__OTU_6	Disease	IBS-C	1.32805652142018	0.967847908183065	76	71	0.174328853647753	0.60258801200198
g__OTU_610	Sample_classification	biofilm positive	0.681057858013955	0.489894171759726	76	52	0.168806834402905	0.60258801200198
g__OTU_611	Sample_classification	biofilm positive	-0.677912016431823	0.470300577787947	76	8	0.153855460672926	0.60258801200198
g__OTU_622	Archaea_final	yes	0.325719811935022	0.24195024671761	76	11	0.182512012490245	0.60258801200198
g__OTU_623	Sample_classification	biofilm positive	-0.383063336886694	0.282583846100566	76	22	0.179531210760887	0.60258801200198
g__OTU_628	Disease	IBS	-0.757384881466706	0.529995945988083	76	19	0.157378078691959	0.60258801200198
g__OTU_632	Disease	IBS	0.942172776907954	0.667256768439051	76	14	0.162315153844331	0.60258801200198
g__OTU_632	Disease	IBS-C	1.02031728846105	0.748663245794422	76	14	0.177236079158382	0.60258801200198
g__OTU_647	Disease	IBS	0.552045969174071	0.4010838011727	76	15	0.173027727058675	0.60258801200198
g__OTU_663	Disease	IBS	-1.24194029268661	0.900894880109054	76	11	0.172357848660115	0.60258801200198
g__OTU_69	Sample_classification	biofilm positive	-0.980058512560148	0.703423907224541	76	33	0.167885255698304	0.60258801200198
g__OTU_700	Disease	IBS	-0.483157221070184	0.357176624315335	76	19	0.180439821744181	0.60258801200198
g__OTU_703	Disease	IBS-C	-0.383704307593171	0.271141198509244	76	9	0.161397020769715	0.60258801200198
g__OTU_740	Sample_classification	biofilm positive	-0.29769899156856	0.221995724487504	76	16	0.184190907214988	0.60258801200198
g__OTU_741	Disease	IBS-C	-0.835617371740182	0.601566191741679	76	30	0.169153159421176	0.60258801200198
g__OTU_761	Archaea_final	yes	0.508182579938382	0.362990665387426	76	19	0.165871512562485	0.60258801200198
g__OTU_780	Disease	IBS	-1.31974868368434	0.963939834269073	76	22	0.175277646348504	0.60258801200198
g__OTU_795	Archaea_final	yes	0.296201689455589	0.218871641297521	76	10	0.180249032291229	0.60258801200198
g__OTU_804	Disease	IBS	-0.566394720267016	0.409149266618413	76	17	0.17059527867435	0.60258801200198
g__OTU_805	Archaea_final	yes	0.631765696112142	0.441465416841466	76	13	0.156798549013836	0.60258801200198
g__OTU_86	Disease	IBS-C	-0.419343526921053	0.301867181487608	76	10	0.169124098839691	0.60258801200198
g__OTU_905	Disease	IBS	-0.277530636082912	0.200248974732619	76	12	0.170106634957053	0.60258801200198
g__OTU_99	Sample_classification	biofilm positive	-1.00259609047333	0.724752941402768	76	57	0.170888195103455	0.60258801200198
g__OTU_99	Disease	IBS	1.23612781343187	0.888572335079665	76	57	0.168527350882718	0.60258801200198
g__OTU_29	Disease	IBS-C	-1.13719760700306	0.852239282695201	76	72	0.186348410589909	0.606709921045649
g__OTU_478	Disease	IBS	-1.01696482043388	0.762884388604562	76	23	0.18677640131364	0.606709921045649
g__OTU_594	Disease	IBS	-0.901957792339593	0.676002655439474	76	38	0.186385042539738	0.606709921045649
g__OTU_16	Archaea_final	yes	1.24615589475721	0.942393741625953	76	61	0.190302184553304	0.61342800268399
g__OTU_234	Disease	IBS-C	-1.70248554635521	1.28791622983973	76	45	0.190447563900256	0.61342800268399
g__OTU_33	Disease	IBS	0.850835008587452	0.643689698886259	76	64	0.190474820828812	0.61342800268399
g__OTU_400	Disease	IBS	-1.19226110359085	0.90298005163464	76	20	0.190954669119357	0.61342800268399
g__OTU_522	Disease	IBS-C	0.983230876394111	0.745388893404085	76	30	0.191379397531575	0.61342800268399
g__OTU_544	Disease	IBS	1.09385590534152	0.828731605416224	76	59	0.191103073838035	0.61342800268399
g__OTU_700	Disease	IBS-C	-0.52654087480454	0.40075278892617	76	19	0.193116257793153	0.617631731972815
g__OTU_617	Disease	IBS-C	-0.927936174432822	0.707357525783662	76	23	0.19380181356967	0.61846205121574
g__OTU_214	Disease	IBS	0.636641477233395	0.487056170090487	76	9	0.195389065783051	0.619508907797206
g__OTU_395	Sample_classification	biofilm positive	0.72416610284557	0.55345685393805	76	24	0.194943387457725	0.619508907797206
g__OTU_59	Archaea_final	yes	0.381247767544898	0.291683496871314	76	16	0.195409834553113	0.619508907797206
g__OTU_130	Archaea_final	yes	-1.2019746425762	0.921192016599167	76	59	0.196173101725529	0.619889546601242
g__OTU_539	Disease	IBS-C	-0.384445547294308	0.294779041079689	76	10	0.196383740658796	0.619889546601242
g__OTU_465	Disease	IBS-C	0.235073857647927	0.181232811428987	76	9	0.198802101125106	0.623457129230353
g__OTU_603	Archaea_final	yes	-0.419435955028852	0.323239530868228	76	14	0.198624627677307	0.623457129230353
g__OTU_740	Archaea_final	yes	-0.287027829108402	0.220965667401687	76	16	0.198156839440073	0.623457129230353
g__OTU_578	Archaea_final	yes	-0.398057483341343	0.307290046824261	76	8	0.199385088329188	0.623937819512889
g__OTU_285	Disease	IBS	1.13616787739928	0.884471967998902	76	17	0.203117338061265	0.6248440145444
g__OTU_321	Archaea_final	yes	0.804470392595419	0.625305255099916	76	55	0.202439359008576	0.6248440145444
g__OTU_333	Disease	IBS	-0.735264063975526	0.571999252562248	76	27	0.202819725268163	0.6248440145444
g__OTU_356	Disease	IBS-C	-1.0726287857484	0.831582723781069	76	28	0.201283424288647	0.6248440145444
g__OTU_391	Disease	IBS	-1.07489163715867	0.835186172616869	76	39	0.202271493877633	0.6248440145444
g__OTU_753	Disease	IBS	-0.52338324629149	0.405876996067256	76	22	0.201405096516824	0.6248440145444
g__OTU_762	Archaea_final	yes	-0.905076304625772	0.703350434982494	76	20	0.202341298977177	0.6248440145444
g__OTU_819	Disease	IBS-C	1.04543526259722	0.812455709432762	76	31	0.202357720245065	0.6248440145444
g__OTU_15	Disease	IBS-C	-0.7869711518122	0.613625998077586	76	76	0.20384108112199	0.625744714141921
g__OTU_439	Sample_classification	biofilm positive	-0.687831806865043	0.53790594388704	76	32	0.205159167771025	0.628462260766936
g__OTU_19	Sample_classification	biofilm positive	1.09281533384728	0.857388843340695	76	24	0.206611739226154	0.630575154873721
g__OTU_32	Archaea_final	yes	-0.580787890620512	0.455775427442116	76	24	0.206717475013699	0.630575154873721
g__OTU_296	Archaea_final	yes	0.518712258521944	0.408372749098318	76	10	0.208162700089518	0.631006765198289
g__OTU_389	Disease	IBS	-0.711918299549955	0.560262005252723	76	19	0.207987467665562	0.631006765198289
g__OTU_703	Sample_classification	biofilm positive	-0.250611972741581	0.197105700778474	76	9	0.207714548942697	0.631006765198289
g__OTU_8	Archaea_final	yes	1.5866488549483	1.25133997303942	76	49	0.208954582922583	0.632087613340812
g__OTU_171	Archaea_final	yes	0.769572736870888	0.607733828031449	76	10	0.209544942943593	0.632555628178996
g__OTU_86	Archaea_final	yes	-0.276171340737379	0.218423702095577	76	10	0.210227319041077	0.633298894704656
g__OTU_458	Sample_classification	biofilm positive	-0.562947206512204	0.447846558988038	76	16	0.212869827339526	0.639537152207877
g__OTU_769	Archaea_final	yes	0.391101770573992	0.311349431276665	76	12	0.213179050735959	0.639537152207877
g__OTU_164	Disease	IBS	-0.347916825684678	0.277872234251796	76	10	0.214651574422503	0.642626981570051
g__OTU_1178	Sample_classification	biofilm positive	0.675005431694546	0.541212170502953	76	14	0.216418819287373	0.644127793784657
g__OTU_52	Disease	IBS	-1.24056772094237	0.994816044392936	76	61	0.216483721327075	0.644127793784657
g__OTU_912	Disease	IBS-C	-1.09106838064999	0.874922455883609	76	24	0.216478791207626	0.644127793784657
g__OTU_484	Archaea_final	yes	0.422676896294406	0.340124398077765	76	10	0.218062324905361	0.644890922534274
g__OTU_559	Sample_classification	biofilm positive	0.597320624745287	0.480061422188554	76	20	0.217496339713271	0.644890922534274
g__OTU_592	Disease	IBS-C	1.16587558950758	0.938191089131379	76	38	0.218072619121438	0.644890922534274
g__OTU_1039	Disease	IBS-C	-0.69875711601915	0.565068603424954	76	14	0.220314999865397	0.650197926432025
g__OTU_29	Sample_classification	biofilm positive	-0.765069910320603	0.619534109792814	76	72	0.22093456857443	0.650703840912925
g__OTU_370	Disease	IBS-C	0.847881181827307	0.687484044821918	76	21	0.221527578202978	0.651129642815232
g__OTU_685	Archaea_final	yes	0.375674944652387	0.305480007789375	76	14	0.222836926751721	0.653654985138382
g__OTU_355	Sample_classification	biofilm positive	-0.246810751474348	0.201420395748834	76	11	0.224492243725486	0.655860639616511
g__OTU_616	Sample_classification	biofilm positive	0.428895527531991	0.349710227662597	76	20	0.224088321314841	0.655860639616511
g__OTU_404	Archaea_final	yes	0.687303851505384	0.561887427149394	76	39	0.225296445203358	0.656888430592922
g__OTU_50	Disease	IBS-C	0.92322692643422	0.757337429333939	76	15	0.226862524800629	0.657493784452121
g__OTU_694	Sample_classification	biofilm positive	-0.453819329115763	0.371680943188441	76	14	0.226128416482561	0.657493784452121
g__OTU_834	Sample_classification	biofilm positive	-0.298107772351947	0.244302229512082	76	16	0.226410737738301	0.657493784452121
g__OTU_241	Sample_classification	biofilm positive	-1.52834880791666	1.25844490906697	76	39	0.228590590783056	0.661182346249
g__OTU_605	Archaea_final	yes	-0.693797337019033	0.572298162287607	76	34	0.229416075487313	0.662250778543894
g__OTU_2	Archaea_final	yes	0.821546031231244	0.680444664675733	76	70	0.231297901946693	0.663477967802774
g__OTU_348	Archaea_final	yes	0.393159849570712	0.325546118849054	76	25	0.231172902187399	0.663477967802774
